EPI ISL 166609|A/Connecticut/Flu002/2012|2012-12-30               5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 147949|A/Boston/DOA2-100/2012|2012-12-13                  5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 160323|A/Boston/YGA 00090/2012|2012-12-20                 5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 147985|A/Boston/DOA2-137/2012|2012-12-21                  5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 142147|A/Nebraska/3197/2012|2012-12-18                    5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 160549|A/Boston/YGA 02003/2012|2012-12-17                 5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 166622|A/Connecticut/Flu025/2012|2012-12-30               5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 160322|A/Boston/YGA 00089/2012|2012-12-19                 5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 142582|A/Alaska/03/2013|2013-04-05                        5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 148011|A/Boston/DOA2-170/2013|2013-01-12                  5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 148041|A/Boston/DOA2-207/2013|2013-01-03                  5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 148029|A/Boston/DOA2-189/2013|2013-01-14                  5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 160407|A/Boston/YGA 01120/2013|2013-01-02                 5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 148022|A/Boston/DOA2-181/2013|2013-01-18                  5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 160280|A/Boston/YGA 00035/2013|2013-01-10                 5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 369599|A/New York/WC-LVD-13-035/2013|2013-02-04           5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 160627|A/Santa Clara/YGA 03039/2013|2013-01-09            5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 144196|A/Hawaii/3417/2013|2013-04-15                      5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 236771|A/California/19/2015|2015-01-27                    5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 153577|A/New York/32/2013|2013-12-04                      5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.95  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.06  1.94  3.36   566 
EPI ISL 166614|A/Connecticut/Flu009/2012|2012-12-30               5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.18  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 140739|A/New York/3230/2012|2012-12-15                    5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.18  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 154820|A/Arizona/16/2013|2013-11-20                       5.65  3.18  5.30  5.12  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 160314|A/Boston/YGA 00080/2013|2013-01-22                 5.65  3.18  5.30  4.95  3.89  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.60  5.48  4.24  1.94  3.36   566 
EPI ISL 150183|A/Washington/10/2013|2013-10-07                    5.65  3.18  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.36   566 
EPI ISL 251039|A/Wyoming/19/2014|2014-12-10                       5.65  3.36  5.30  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.77  7.42  5.48  4.24  1.94  3.18   566 
EPI ISL 139344|A/California/NHRC377656/2013|2013-01-16            4.88  2.74  4.88  3.05  3.35  7.01  1.83  8.23  5.49  7.01  0.91  8.54  6.10  4.27  5.18  9.76  7.01  4.88  1.52  3.35   328 
EPI ISL 100445|A/Oregon/09/2011|2011-10-27                        5.30  3.18  5.30  4.95  4.06  7.60  1.94  8.83  6.18  7.77  1.59  7.95  3.53  4.42  4.77  7.60  5.65  4.06  1.94  3.36   566 
EPI ISL 369546|A/New York/WC-LVD-12-012/2012|2012-03-23           5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.83  6.18  7.77  1.59  8.30  3.53  4.42  4.77  7.24  5.65  4.24  1.94  3.36   566 
EPI ISL 119708|A/Florida/08/2012|2012-03-07                       5.48  3.18  5.30  4.95  4.06  7.42  1.94  8.83  6.18  7.77  1.59  7.95  3.53  4.42  4.77  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 122133|A/Indiana/05/2012|2012-05-14                       5.48  3.18  5.12  4.95  4.24  7.60  1.94  8.83  6.18  7.77  1.41  8.13  3.53  4.42  4.59  7.24  5.83  4.24  1.94  3.36   566 
EPI ISL 235260|A/Texas/55121/2012|2012                            5.48  3.18  5.12  4.95  4.06  7.60  1.94  8.83  6.18  7.77  1.41  8.13  3.53  4.42  4.59  7.42  5.83  4.24  1.94  3.36   566 
EPI ISL 114064|A/Nebraska/AF2787/2012|2012-01-09                  5.75  2.50  4.75  3.25  3.75  8.25  1.75  8.50  5.00  7.25  1.25  8.25  5.00  4.75  5.00  8.75  6.75  4.50  1.75  3.25   400 
EPI ISL 106106|A/North Carolina/01/2012|2012-01-19                5.48  3.18  5.12  4.95  4.06  7.60  1.94  8.83  6.18  7.77  1.41  8.13  3.53  4.42  4.59  7.42  5.83  4.24  1.94  3.36   566 
EPI ISL 119724|A/Alaska/03/2012|2012-01-13                        5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.19  6.18  7.60  1.24  7.95  3.53  4.42  4.77  7.77  5.65  4.24  1.94  3.36   566 
EPI ISL 119722|A/Nevada/15/2012|2012-03-04                        5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.66  6.18  7.77  1.59  7.95  3.53  4.42  4.77  7.60  5.83  4.24  1.94  3.36   566 
EPI ISL 125918|A/Ohio/02/2012|2012-03-08                          5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.66  6.18  7.77  1.59  7.95  3.53  4.42  4.77  7.60  5.83  4.24  1.94  3.36   566 
EPI ISL 105764|A/Idaho/02/2012|2012-01-16                         5.49  3.19  5.13  4.96  4.07  7.43  1.95  8.85  6.19  7.79  1.42  7.79  3.54  4.42  4.78  7.61  5.84  4.25  1.95  3.36   565 
EPI ISL 122002|A/New York/16/2012|2012-05-14                      5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.18  7.77  1.41  7.95  3.53  4.42  4.77  7.60  5.83  4.06  1.94  3.36   566 
EPI ISL 102450|A/Vermont/15/2011|2011-12-26                       5.48  3.18  5.30  4.95  4.06  7.42  1.94  8.83  6.18  7.77  1.41  7.77  3.53  4.42  4.77  7.60  5.83  4.24  1.94  3.36   566 
EPI ISL 121198|A/Rhode Island/07/2012|2012-04-18                  5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.83  6.18  7.60  1.59  7.95  3.53  4.42  4.77  7.60  5.83  4.24  1.94  3.36   566 
EPI ISL 102447|A/Alaska/21/2011|2011-11-27                        5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.18  7.77  1.24  7.95  3.53  4.42  4.77  7.60  5.83  4.24  1.94  3.36   566 
EPI ISL 103140|A/Hawaii/15/2011|2011-11-05                        5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.83  6.18  7.77  1.41  7.95  3.53  4.42  4.77  7.60  5.83  4.24  1.94  3.36   566 
EPI ISL 98634|A/Alaska/17/2011|2011-09-16                         5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.83  6.18  7.77  1.41  7.95  3.53  4.42  4.77  7.60  5.83  4.24  1.94  3.36   566 
EPI ISL 114045|A/Washington/AF2768/2011|2011-11-11                5.75  2.50  4.75  3.25  3.75  8.00  1.75  8.50  5.00  7.25  1.25  8.00  5.00  4.75  5.25  9.00  6.75  4.50  1.75  3.25   400 
EPI ISL 121818|A/Washington/3013/2012|2012-04-09                  5.75  2.50  4.75  3.25  3.75  8.00  1.75  8.50  5.00  7.25  1.25  8.00  5.00  4.75  5.25  9.00  6.75  4.50  1.75  3.25   400 
EPI ISL 114114|A/Nevada/AF2841/2012|2012-02-23                    5.75  2.50  4.75  3.25  3.75  8.00  1.75  8.50  5.00  7.25  1.25  8.00  5.00  4.75  5.25  9.00  6.75  4.50  1.75  3.25   400 
EPI ISL 105767|A/Utah/04/2012|2012-01-01                          5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.83  6.18  7.77  1.41  7.95  3.53  4.42  4.77  7.60  5.83  4.24  1.94  3.36   566 
EPI ISL 139539|A/North Carolina/05/2013|2013-03-07                5.30  3.18  5.30  4.95  3.89  7.24  1.94  8.83  6.36  7.77  1.59  7.77  3.53  4.24  4.95  7.77  5.65  4.24  1.94  3.53   566 
EPI ISL 160452|A/Boston/YGA 01140/2013|2013-01-03                 5.48  3.18  5.30  4.95  4.06  7.60  1.94  9.19  6.18  7.60  1.41  7.77  3.71  4.24  4.95  7.24  5.65  4.24  1.94  3.36   566 
EPI ISL 187453|A/Rochester/F193/2011|2011-02-17                   5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.66  6.54  7.60  1.59  8.13  3.53  4.42  4.77  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 189232|A/Houston/JMM 106/2013|2013-01-02                  5.30  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  8.13  3.53  4.24  4.95  7.07  5.65  4.42  1.94  3.36   566 
EPI ISL 116076|A/North Carolina/08/2012|2012-03-05                5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  8.13  3.71  4.24  4.95  7.07  5.48  4.24  1.94  3.36   566 
EPI ISL 235242|A/New York/28/2012|2012-03-06                      5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  8.13  3.71  4.24  4.95  7.07  5.48  4.24  1.94  3.36   566 
EPI ISL 147976|A/Boston/DOA2-128/2012|2012-12-18                  5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.19  6.36  7.60  1.59  7.95  3.53  4.24  4.95  7.42  5.65  3.89  1.94  3.36   566 
EPI ISL 134768|A/California/49/2012|2012-12-18                    5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.60  1.59  7.95  3.53  4.24  4.95  7.42  5.65  4.06  1.94  3.36   566 
EPI ISL 369569|A/New York/WC-LVD-12-063/2012|2012-11-22           5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.60  1.59  7.95  3.53  4.24  4.95  7.42  5.65  4.06  1.94  3.36   566 
EPI ISL 369601|A/New York/WC-LVD-13-037/2013|2013-02-01           5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.60  1.59  7.95  3.53  4.24  4.95  7.42  5.65  4.06  1.94  3.36   566 
EPI ISL 187468|A/Rochester/0074/2013|2013-01-15                   5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.60  1.41  8.13  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 140747|A/Oklahoma/3238/2013|2013-01-07                    5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.18  7.77  1.41  7.95  3.53  4.24  5.12  7.24  5.65  4.24  1.94  3.36   566 
EPI ISL 189305|A/Houston/JMM 145/2013|2013-01-14                  5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.18  7.77  1.41  7.95  3.53  4.24  5.12  7.24  5.65  4.24  1.94  3.36   566 
EPI ISL 187476|A/Rochester/0090/2013|2013-02-13                   5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.19  6.18  7.77  1.41  8.13  3.53  4.24  4.77  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 139335|A/Illinois/NHRC374734/2013|2013-01-02              4.57  2.74  4.88  3.05  3.35  6.71  1.83  8.23  5.79  7.01  0.91  8.54  6.10  4.27  5.18  9.76  7.32  4.88  1.52  3.35   328 
EPI ISL 133735|A/California/NHRC362154/2012|2012-10-25            4.57  2.74  4.88  3.05  3.35  6.71  1.83  8.23  5.18  7.01  0.91  8.84  6.10  4.27  5.49  9.76  7.32  4.88  1.52  3.35   328 
EPI ISL 140793|A/Washington/3266/2013|2013-01-07                  5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.60  1.41  7.95  3.53  4.24  4.95  7.42  5.83  4.24  1.94  3.36   566 
EPI ISL 370289|A/Maryland/108 3/2013|2013-01-29                   5.48  3.18  5.30  5.12  4.06  7.24  1.94  8.83  6.36  7.77  1.59  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160360|A/Boston/YGA 01070/2012|2012-12-27                 5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.19  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.06  1.94  3.36   566 
EPI ISL 369565|A/New York/WC-LVD-12-059/2012|2012-12-09           5.48  3.18  5.30  4.95  4.06  7.60  1.94  9.19  6.36  7.77  1.59  7.77  3.53  4.24  4.95  7.24  5.48  4.06  1.94  3.36   566 
EPI ISL 136066|A/New York/3130/2012|2012-11-26                    5.48  3.18  5.30  4.95  4.06  7.60  1.94  9.19  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.24  5.65  4.06  1.94  3.36   566 
EPI ISL 144178|A/Florida/3399/2013|2013-01-24                     5.30  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.60  5.65  4.24  1.94  3.36   566 
EPI ISL 160625|A/Santa Clara/YGA 03037/2013|2013-01-31            5.48  3.18  5.30  4.95  4.06  7.42  1.94  8.83  6.36  7.77  1.59  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160491|A/Boston/YGA 01182/2013|2013-01-21                 5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.54  7.77  1.41  7.95  3.53  4.24  4.77  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 136433|A/Texas/JMM 2/2012|2012-11-04                      5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.19  6.36  7.77  1.24  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 369574|A/New York/WC-LVD-12-068/2012|2012-11-29           5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 369566|A/New York/WC-LVD-12-060/2012|2012-12-10           5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 197414|A/Texas/19/2013|2013-01-11                         5.48  3.18  5.30  4.95  4.06  7.42  2.12  9.01  6.36  7.77  1.41  7.77  3.36  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 136451|A/Texas/JMM 15/2012|2012-11-22                     5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 197412|A/Texas/117/2012|2012-12-28                        5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 136510|A/Texas/JMM 58/2012|2012-12-07                     5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 189223|A/Houston/JMM 96/2012|2012-12-29                   5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160654|A/Santa Clara/YGA 03069/2013|2013-01-10            5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160740|A/Chicago/YGA 04142/2013|2013-01-04                5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 189631|A/Houston/JMM 168/2013|2013-01-14                  5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160277|A/Boston/YGA 00028/2013|2013-01-03                 5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 255144|A/Texas/18/2013|2013-01-18                         5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160634|A/Santa Clara/YGA 03047/2013|2013-02-02            5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 189289|A/Houston/JMM 135/2013|2013-01-11                  5.48  3.18  5.30  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 166615|A/Missouri/Flu012/2012|2012-12-30                  5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 136058|A/New York/3122/2012|2012-12-06                    5.27  3.09  5.27  5.09  4.00  7.64  2.00  8.73  6.36  7.45  1.27  8.18  3.64  4.36  5.09  7.45  5.64  4.18  2.00  3.27   550 
EPI ISL 189290|A/Houston/JMM 136/2013|2013-01-11                  5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 144298|A/Alabama/07/2013|2013-05-22                       5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 148014|A/Boston/DOA2-173/2013|2013-01-06                  5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 149686|A/New York/08/2013|2013-09-18                      5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160318|A/Boston/YGA 00084/2013|2013-01-25                 5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 187389|A/Wisconsin/U130506/2013|2013-01-01                5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160606|A/Santa Clara/YGA 03017/2013|2013-01-09            5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160482|A/Boston/YGA 01170/2013|2013-01-13                 5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 135835|A/New York/03/2013|2013-01-02                      5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 160746|A/Chicago/YGA 04184/2013|2013-01-14                5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 189625|A/Houston/JMM 161/2013|2013-01-23                  5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 148008|A/Boston/DOA2-166/2013|2013-01-04                  5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 187448|A/Wisconsin/V131329/2013|2013-02-01                5.48  3.18  5.12  4.95  4.06  7.42  1.94  8.83  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.42  1.94  3.36   566 
EPI ISL 148034|A/Boston/DOA2-194/2013|2013-01-17                  5.48  3.18  5.12  4.95  4.06  7.42  1.94  9.19  6.36  7.60  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 152035|A/California/NHRC395507/2013|2013-02-14            5.30  3.18  4.95  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  8.13  3.53  4.24  4.95  7.42  5.83  4.24  1.94  3.36   566 
EPI ISL 153643|A/Hawaii/3437/2013|2013-04-15                      5.48  3.18  4.95  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.59  8.13  3.53  4.24  4.95  7.42  5.65  4.06  1.94  3.36   566 
EPI ISL 160262|A/Boston/YGA 00011/2012|2012-12-27                 5.48  3.18  5.30  4.95  4.06  7.42  1.94  8.83  6.36  7.77  1.41  7.77  3.53  4.24  4.95  7.42  5.65  4.42  1.94  3.36   566 
EPI ISL 187422|A/Wisconsin/V130176/2012|2012-12-01                5.30  3.18  5.12  4.95  4.06  7.42  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.83  4.24  1.94  3.36   566 
EPI ISL 138280|A/Nevada/02/2013|2013-02-01                        5.48  3.00  5.12  4.95  4.06  7.60  1.94  9.01  6.36  7.77  1.41  7.95  3.53  4.24  4.95  7.42  5.65  4.24  1.94  3.36   566 
EPI ISL 163210|A/Pennsylvania/CHOP4/2013|2013-02-01               4.53  2.72  4.83  3.02  3.63  6.95  1.81  8.46  5.44  6.95  0.91  8.46  6.04  3.93  5.74  9.67  7.25  4.83  1.51  3.32   331 
EPI ISL 163219|A/Pennsylvania/CHOP3/2013|2013-01-10               4.53  2.72  4.83  3.02  3.63  6.95  1.81  8.46  5.44  6.95  0.91  8.46  6.04  3.93  5.74  9.67  7.25  4.83  1.51  3.32   331 
EPI ISL 268404|A/Hawaii/19/2017|2017-03-27                        5.48  3.18  5.12  4.95  3.89  7.60  2.30  9.19  6.18  7.60  1.41  7.42  3.53  3.89  5.12  7.60  6.01  4.06  1.94  3.53   566 
EPI ISL 201479|A/Maryland/4769/2015|2015-02-09                    5.48  3.18  5.12  4.95  3.89  7.42  2.30  9.01  6.18  7.60  1.77  7.77  3.53  4.06  4.95  7.60  5.83  4.06  1.94  3.36   566 
EPI ISL 335663|A/Indiana/43/2018|2018-12-19                       5.30  3.18  5.12  5.12  3.89  7.42  2.30  9.19  6.71  7.60  1.41  7.42  3.53  4.24  4.42  7.60  5.83  4.24  1.94  3.53   566 
EPI ISL 329475|A/Florida/6462/2017|2017-12-19                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.89  7.60  1.41  7.42  3.53  4.24  4.59  7.42  5.65  4.24  1.94  3.53   566 
EPI ISL 281086|A/South Carolina/5851/2017|2017-01-23              5.48  3.18  5.48  4.95  3.89  7.42  2.12  9.01  6.54  7.60  1.41  7.42  3.53  4.06  4.95  7.24  5.83  4.42  1.94  3.53   566 
EPI ISL 257865|A/New Hampshire/09/2017|2017-02-14                 5.48  3.18  5.30  5.12  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.06  4.95  7.24  5.83  4.24  1.94  3.53   566 
EPI ISL 266706|A/Texas/96/2017|2017-03-06                         5.48  3.18  5.48  4.95  3.71  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.06  4.95  7.42  5.83  4.24  1.94  3.53   566 
EPI ISL 238673|A/Michigan/106/2016|2016-09-28                     5.48  3.18  5.48  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.06  4.95  7.24  5.83  4.24  1.94  3.53   566 
EPI ISL 250049|A/Vermont/03/2017|2017-01-25                       5.48  3.18  5.48  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.06  4.95  7.24  5.83  4.24  1.94  3.53   566 
EPI ISL 258305|A/Massachusetts/07/2017|2017-02-20                 5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.01  6.54  7.60  1.41  7.42  3.53  4.06  4.95  7.24  5.83  4.42  1.94  3.71   566 
EPI ISL 242731|A/Louisiana/35/2016|2016-12-27                     5.48  3.18  5.30  4.95  3.89  7.42  2.12  9.19  6.54  7.60  1.41  7.42  3.53  4.06  4.95  7.42  5.83  4.24  1.94  3.53   566 
